log_id,raw_log_text,board_id,test_type,pass_fail
LOG03302,C 8950 +5V supply: 5.46 V — failed.,C8950,POWER_RAIL_5V,FAIL
LOG03303,"D9368 current draw at idle measured 150.00mA, all good.",D9368,CURRENT_DRAW,FAIL
LOG03304,unit d6310: quiescent current reading 205.13ma.,D6310,CURRENT_DRAW,FAIL
LOG03305,C 1824 current draw at idle measured 102.00mA — checks out.,C1824,CURRENT_DRAW,PASS
LOG03306,"checked 3v3 supply on unit a2401, 2.64v, retest after rework.",A2401,POWER_RAIL_3V3,FAIL
LOG03307,"board b2194 thermal soak reading measured 31.2c, nominal.",B2194,THERMAL,FAIL
LOG03308,"D-4181 - +5V supply 4.45V, per ECO-114.",D4181,POWER_RAIL_5V,FAIL
LOG03309,"c2159 - ch3 signal check 3.12vpp, shift b.",C2159,SIGNAL_INTEGRITY,PASS
LOG03310,"unit A6553 - VDD_5V rail 5.24V, second attempt.",A6553,POWER_RAIL_5V,PASS
LOG03311,"board B0554 - VDD_5V rail 5.08V, customer return unit.",B0554,POWER_RAIL_5V,FAIL
LOG03312,C 2803 EN_LINE continuity: 1.40 Ohm.,C2803,CONTINUITY,FAIL
LOG03313,Unit A7981: eye height CH3 reading 3.27Vpp.,A7981,SIGNAL_INTEGRITY,PASS
LOG03314,"Checked eye height CH3 on C-0701, 3.49Vpp (passes), after reflow.",C0701,SIGNAL_INTEGRITY,FAIL
LOG03315,"Checked signal amplitude CH1 on unit A5865, 4.00Vpp, unit was reworked yesterday.",A5865,SIGNAL_INTEGRITY,FAIL
LOG03316,C-8615 VDD_5V rail measured 4.97V.,C8615,POWER_RAIL_5V,PASS
LOG03317,"D 5099 3v3 supply: 2.99 V, flagged for rework.",D5099,POWER_RAIL_3V3,FAIL
LOG03318,B 6589 cont check J12: 6.76 Ohm.,B6589,CONTINUITY,FAIL
LOG03319,"B 5321 - 5v power check 5.21V, good reading, retest after rework.",B5321,POWER_RAIL_5V,FAIL
LOG03320,"unit B4571 - quiescent current 111.80mA, checks out, retest after rework.",B4571,CURRENT_DRAW,PASS
LOG03321,D6938 - VDD_5V rail 5.50V.,D6938,POWER_RAIL_5V,FAIL
LOG03322,Unit D 5896: standby current reading 81.49mA — all good.,D5896,CURRENT_DRAW,FAIL
LOG03323,"Checked signal amplitude CH2 on C-5650, 3.28Vpp, looks good, second attempt.",C5650,SIGNAL_INTEGRITY,PASS
LOG03324,B 5690 eye height CH3: 3.81 Vpp.,B5690,SIGNAL_INTEGRITY,PASS
LOG03325,"checked board temp after 10min soak on a-4180, 55.0c, second attempt.",A4180,THERMAL,PASS
LOG03326,"B-2934 eye height CH4 measured 2.72Vpp, out of spec.",B2934,SIGNAL_INTEGRITY,FAIL
LOG03327,board A5905 standby current measured 98.69mA.,A5905,CURRENT_DRAW,PASS
LOG03328,"Checked VDD_3V3 rail on D8960, 3.15V — nominal, after reflow.",D8960,POWER_RAIL_3V3,FAIL
LOG03329,D-9711 +12V supply: 11.86 V.,D9711,POWER_RAIL_12V,PASS
LOG03330,board A5517 signal amplitude CH3 measured 3.32Vpp.,A5517,SIGNAL_INTEGRITY,PASS
LOG03331,unit B9013 thermal soak reading measured 73.5C — reject.,B9013,THERMAL,FAIL
LOG03332,B-8206 5v power check: 5.02 V.,B8206,POWER_RAIL_5V,PASS
LOG03333,Unit unit C5801: VDD_5V rail reading 5.08V.,C5801,POWER_RAIL_5V,FAIL
LOG03334,Unit board A9167: VDD_5V rail reading 4.79V.,A9167,POWER_RAIL_5V,PASS
LOG03335,B-2581 thermal reading after burn-in measured 38.5C.,B2581,THERMAL,PASS
LOG03336,"Checked board temp after 10min soak on C 3601, 28.4C — OK, unit was reworked yesterday.",C3601,THERMAL,PASS
LOG03337,Unit B5221: signal amplitude CH2 reading 3.78Vpp (flagged for rework).,B5221,SIGNAL_INTEGRITY,PASS
LOG03338,"Checked idle current draw on C-4393, 206.72mA, reject, shift B.",C4393,CURRENT_DRAW,FAIL
LOG03339,B-9166 resistance check J4 measured 3.39Ohm (passes).,B9166,CONTINUITY,FAIL
LOG03340,"Checked resistance check J4 on B-1827, 5.64Ohm, retest after rework.",B1827,CONTINUITY,FAIL
LOG03341,Unit board A8379: thermal reading after burn-in reading 72.9C.,A8379,THERMAL,FAIL
LOG03342,"board D6043 - 3v3 supply 3.61V, unit was reworked yesterday.",D6043,POWER_RAIL_3V3,FAIL
LOG03343,"Checked CH1 signal check on B-3051, 2.59Vpp — reject, per ECO-114.",B3051,SIGNAL_INTEGRITY,PASS
LOG03344,unit B6809 CH3 signal check: 3.36 Vpp (within spec).,B6809,SIGNAL_INTEGRITY,PASS
LOG03345,"Checked board temp after 10min soak on unit C5462, 41.1C, line 2.",C5462,THERMAL,PASS
LOG03346,"D 3845 - CH1 signal check 2.80Vpp (all good), per ECO-114.",D3845,SIGNAL_INTEGRITY,PASS
LOG03347,"unit C0084 current draw at idle measured 115.03mA, nominal.",C0084,CURRENT_DRAW,FAIL
LOG03348,"Unit unit C3230: VDD_5V rail reading 4.93V, within spec.",C3230,POWER_RAIL_5V,PASS
LOG03349,"Checked CH4 signal check on board D7270, 3.10Vpp — within spec, customer return unit.",D7270,SIGNAL_INTEGRITY,PASS
LOG03350,"Checked continuity on J7 on A-0907, 3.22Ohm, customer return unit.",A0907,CONTINUITY,PASS
LOG03351,"d3268 - 12v rail 11.31v, failed, retest after rework.",D3268,POWER_RAIL_12V,PASS
LOG03352,"a-3531 board temp after 10min soak: 11.3 c, no good.",A3531,THERMAL,FAIL
LOG03353,"Checked 3v3 supply on B-4241, 3.31V, after reflow.",B4241,POWER_RAIL_3V3,PASS
LOG03354,"unit D3705 - thermal reading after burn-in 49.8C, looks good, after reflow.",D3705,THERMAL,FAIL
LOG03355,"C-1167 J7 continuity measured 6.70Ohm, fails.",C1167,CONTINUITY,PASS
LOG03356,"B9407 - J7 continuity 6.25Ohm (out of spec), shift B.",B9407,CONTINUITY,PASS
LOG03357,unit board a8276: 3.3v power check reading 2.91v — fails.,A8276,POWER_RAIL_3V3,FAIL
LOG03358,Unit C-2129: 12v power check reading 12.57V — all good.,C2129,POWER_RAIL_12V,FAIL
LOG03359,d 9966 idle current draw: 191.61 ma (flagged for rework).,D9966,CURRENT_DRAW,FAIL
LOG03360,"a-6762 - 12v rail 13.22v, shift b.",A6762,POWER_RAIL_12V,FAIL
LOG03361,"A 0983 - cont check RESET 5.53Ohm, after reflow.",A0983,CONTINUITY,FAIL
LOG03362,"unit C6050 +5V supply: 4.89 V, checks out.",C6050,POWER_RAIL_5V,FAIL
LOG03363,"Checked quiescent current on C2927, 40.85mA.",C2927,CURRENT_DRAW,PASS
LOG03364,"Checked 3.3v power check on A 0451, 3.13V — checks out, retest after rework.",A0451,POWER_RAIL_3V3,PASS
LOG03365,unit d 7040: en_line continuity reading 7.27ohm — reject.,D7040,CONTINUITY,FAIL
LOG03366,"Checked resistance check J12 on B 8273, 2.72Ohm — OK, customer return unit.",B8273,CONTINUITY,PASS
LOG03367,"board d3015 - ch3 signal check 3.90vpp, customer return unit.",D3015,SIGNAL_INTEGRITY,FAIL
LOG03368,Unit unit A4282: cont check J7 reading 6.01Ohm — reject.,A4282,CONTINUITY,FAIL
LOG03369,"unit A7167 - 5v power check 4.63V (no good), per ECO-114.",A7167,POWER_RAIL_5V,FAIL
LOG03370,"d 5737 - +5v supply 4.91v, unit was reworked yesterday.",D5737,POWER_RAIL_5V,FAIL
LOG03371,board A9951 idle current draw: 150.00 mA (checks out).,A9951,CURRENT_DRAW,PASS
LOG03372,D-7023 +3.3V rail: 3.22 V — OK.,D7023,POWER_RAIL_3V3,FAIL
LOG03373,"Checked CH3 signal check on A3758, 3.33Vpp, customer return unit.",A3758,SIGNAL_INTEGRITY,PASS
LOG03374,"board D6676 - 3v3 supply 2.93V, line 2.",D6676,POWER_RAIL_3V3,FAIL
LOG03375,board D8701 5V rail: 4.45 V — reject.,D8701,POWER_RAIL_5V,FAIL
LOG03376,"unit D4742 - current draw at idle 113.19mA (good reading), per ECO-114.",D4742,CURRENT_DRAW,PASS
LOG03377,Unit C-7363: continuity on J4 reading 3.10Ohm.,C7363,CONTINUITY,PASS
LOG03378,D0688 +5V supply: 5.02 V.,D0688,POWER_RAIL_5V,PASS
LOG03379,unit B8645 CH3 signal check: 3.14 Vpp.,B8645,SIGNAL_INTEGRITY,PASS
LOG03380,Unit D-1815: board temp after 10min soak reading 63.9C — fails.,D1815,THERMAL,FAIL
LOG03381,A-7913 eye height CH3: 3.55 Vpp.,A7913,SIGNAL_INTEGRITY,FAIL
LOG03382,Unit A 1213: 12V rail reading 12.40V.,A1213,POWER_RAIL_12V,FAIL
LOG03383,D5721 VDD_3V3 rail: 3.00 V.,D5721,POWER_RAIL_3V3,FAIL
LOG03384,"B 1666 - eye height CH2 3.21Vpp — looks good, retest after rework.",B1666,SIGNAL_INTEGRITY,PASS
LOG03385,"B 6961 - thermal reading after burn-in 59.8C — failed, per ECO-114.",B6961,THERMAL,PASS
LOG03386,"unit C1790 5V rail: 5.05 V, good reading.",C1790,POWER_RAIL_5V,PASS
LOG03387,"Unit B5375: 5v power check reading 4.89V, checks out.",B5375,POWER_RAIL_5V,FAIL
LOG03388,"A-5835 - scope reading CH4 3.06Vpp — within spec, shift B.",A5835,SIGNAL_INTEGRITY,FAIL
LOG03389,"Checked current draw at idle on board D1464, 86.41mA, customer return unit.",D1464,CURRENT_DRAW,PASS
LOG03390,Unit C-7604: standby current reading 111.78mA — checks out.,C7604,CURRENT_DRAW,PASS
LOG03391,unit b1044: thermal soak reading reading 38.2c.,B1044,THERMAL,PASS
LOG03392,"B-3732 signal amplitude CH4: 3.16 Vpp, good reading.",B3732,SIGNAL_INTEGRITY,PASS
LOG03393,"unit D2961 case temp measured 32.0C, looks good.",D2961,THERMAL,FAIL
LOG03394,board a8855 scope reading ch1 measured 3.18vpp — passes.,A8855,SIGNAL_INTEGRITY,PASS
LOG03395,Unit B 0931: case temp reading 39.6C.,B0931,THERMAL,PASS
LOG03396,B-6281 scope reading CH3: 3.22 Vpp.,B6281,SIGNAL_INTEGRITY,PASS
LOG03397,"Checked +5V supply on B-7688, 4.86V, customer return unit.",B7688,POWER_RAIL_5V,FAIL
LOG03398,"C 7092 CH2 signal check measured 3.10Vpp, OK.",C7092,SIGNAL_INTEGRITY,PASS
LOG03399,"board d6362 - standby current 129.61ma — all good, second attempt.",D6362,CURRENT_DRAW,PASS
LOG03400,Unit board D1455: VDD_5V rail reading 4.99V.,D1455,POWER_RAIL_5V,PASS
LOG03401,board B4939 eye height CH4 measured 2.87Vpp.,B4939,SIGNAL_INTEGRITY,FAIL
LOG03402,"board D3438 resistance check J4 measured 6.38Ohm, reject.",D3438,CONTINUITY,PASS
LOG03403,"D1806 12v power check: 12.60 V, within spec.",D1806,POWER_RAIL_12V,FAIL
LOG03404,B-8180 CLK continuity measured 3.23Ohm (nominal).,B8180,CONTINUITY,PASS
LOG03405,"checked signal amplitude ch4 on c 0449, 2.88vpp (within spec), second attempt.",C0449,SIGNAL_INTEGRITY,FAIL
LOG03406,Unit board C1298: idle current draw reading 54.79mA.,C1298,CURRENT_DRAW,FAIL
LOG03407,A2483 signal amplitude CH1: 2.92 Vpp — checks out.,A2483,SIGNAL_INTEGRITY,FAIL
LOG03408,"B4545 - signal amplitude CH1 2.67Vpp, fails, per ECO-114.",B4545,SIGNAL_INTEGRITY,PASS
LOG03409,unit D0096 - resistance check RESET 2.00Ohm — looks good.,D0096,CONTINUITY,PASS
LOG03410,"Checked 3.3v power check on board A3086, 3.19V — looks good, second attempt.",A3086,POWER_RAIL_3V3,PASS
LOG03411,"board B3156 - +3.3V rail 3.36V, line 2.",B3156,POWER_RAIL_3V3,PASS
LOG03412,Unit board A3319: case temp reading 40.7C — good reading.,A3319,THERMAL,PASS
LOG03413,C5637 continuity on J7: 1.73 Ohm.,C5637,CONTINUITY,PASS
LOG03414,"Checked idle current draw on C5570, 95.46mA, shift B.",C5570,CURRENT_DRAW,PASS
LOG03415,"A 4015 VDD_3V3 rail measured 3.32V, all good.",A4015,POWER_RAIL_3V3,PASS
LOG03416,A-0258 continuity on J7: 6.14 Ohm.,A0258,CONTINUITY,PASS
LOG03417,Unit B-7234: resistance check J4 reading 0.00Ohm — OK.,B7234,CONTINUITY,PASS
LOG03418,unit D2782 12v power check: 12.20 V (within spec).,D2782,POWER_RAIL_12V,FAIL
LOG03419,"unit B9134 - board temp after 10min soak 38.7C, OK, line 2.",B9134,THERMAL,PASS
LOG03420,"board d0463 eye height ch4: 2.68 vpp, out of spec.",D0463,SIGNAL_INTEGRITY,PASS
LOG03421,unit B6749 continuity on J7: 3.27 Ohm — checks out.,B6749,CONTINUITY,FAIL
LOG03422,A3672 3.3v power check measured 3.82V.,A3672,POWER_RAIL_3V3,FAIL
LOG03423,"Checked 12V rail on unit A7427, 12.24V (nominal), retest after rework.",A7427,POWER_RAIL_12V,PASS
LOG03424,"checked +12v supply on a2952, 12.80v — out of spec, customer return unit.",A2952,POWER_RAIL_12V,FAIL
LOG03425,Unit D-1919: board temp after 10min soak reading 38.3C — passes.,D1919,THERMAL,PASS
LOG03426,"Checked 3.3V rail on B1949, 2.95V, per ECO-114.",B1949,POWER_RAIL_3V3,FAIL
LOG03427,Unit C 6950: thermal soak reading reading 16.5C.,C6950,THERMAL,FAIL
LOG03428,"B 7114 - VDD_12V rail 11.87V (good reading), shift B.",B7114,POWER_RAIL_12V,PASS
LOG03429,B-7865 5V rail: 5.13 V — good reading.,B7865,POWER_RAIL_5V,FAIL
LOG03430,"board A0367 continuity on RESET measured 3.56Ohm, good reading.",A0367,CONTINUITY,PASS
LOG03431,Unit B 2815: thermal soak reading reading 4.2C — bad reading.,B2815,THERMAL,FAIL
LOG03432,unit D1807 cont check J12 measured 7.09Ohm.,D1807,CONTINUITY,FAIL
LOG03433,"Unit D-9095: signal amplitude CH2 reading 2.80Vpp, looks good.",D9095,SIGNAL_INTEGRITY,FAIL
LOG03434,C 1958 CH4 signal check measured 2.56Vpp.,C1958,SIGNAL_INTEGRITY,FAIL
LOG03435,"unit unit a9215: 3.3v rail reading 3.40v, good reading.",A9215,POWER_RAIL_3V3,PASS
LOG03436,B9802 +5V supply: 4.58 V.,B9802,POWER_RAIL_5V,FAIL
LOG03437,"B 1873 - resistance check CLK 7.47Ohm (flagged for rework), per ECO-114.",B1873,CONTINUITY,FAIL
LOG03438,unit B5615 VDD_12V rail: 11.90 V.,B5615,POWER_RAIL_12V,PASS
LOG03439,Unit C 2093: standby current reading 206.92mA — out of spec.,C2093,CURRENT_DRAW,FAIL
LOG03440,A-5137 VDD_12V rail measured 12.75V.,A5137,POWER_RAIL_12V,FAIL
LOG03441,board D2188 - standby current 110.35mA.,D2188,CURRENT_DRAW,PASS
LOG03442,C2513 thermal soak reading: 73.7 C (fails).,C2513,THERMAL,FAIL
LOG03443,Unit C6766: 12V rail reading 11.86V.,C6766,POWER_RAIL_12V,PASS
LOG03444,"unit B2214 - thermal reading after burn-in 32.4C, retest after rework.",B2214,THERMAL,PASS
LOG03445,C1816 J12 continuity measured 1.59Ohm.,C1816,CONTINUITY,FAIL
LOG03446,board D4297 standby current measured 81.53mA (looks good).,D4297,CURRENT_DRAW,PASS
LOG03447,"Checked VDD_3V3 rail on board C3381, 3.91V, customer return unit.",C3381,POWER_RAIL_3V3,FAIL
LOG03448,"B-6149 - CH1 signal check 2.72Vpp, doesn't look right, line 2.",B6149,SIGNAL_INTEGRITY,PASS
LOG03449,Unit board B6376: +12V supply reading 12.60V.,B6376,POWER_RAIL_12V,PASS
LOG03450,unit A7324 cont check EN_LINE: 6.54 Ohm — no good.,A7324,CONTINUITY,FAIL
LOG03451,"checked continuity on j7 on board d8256, 6.49ohm, bad reading, retest after rework.",D8256,CONTINUITY,PASS
LOG03452,"Checked idle current draw on board D8367, 201.59mA, no good, shift B.",D8367,CURRENT_DRAW,FAIL
LOG03453,"Checked signal amplitude CH2 on D 4140, 3.21Vpp — passes, after reflow.",D4140,SIGNAL_INTEGRITY,PASS
LOG03454,Unit unit D9678: resistance check J4 reading 6.01Ohm.,D9678,CONTINUITY,FAIL
LOG03455,unit d 8900: cont check j4 reading 4.26ohm.,D8900,CONTINUITY,FAIL
LOG03456,unit D1882 +5V supply measured 4.43V.,D1882,POWER_RAIL_5V,FAIL
LOG03457,"Unit board B6757: 3v3 supply reading 3.41V, all good.",B6757,POWER_RAIL_3V3,PASS
LOG03458,C 1222 cont check J7 measured 3.28Ohm — looks good.,C1222,CONTINUITY,FAIL
LOG03459,unit B9043 thermal soak reading: 35.4 C.,B9043,THERMAL,PASS
LOG03460,"checked signal amplitude ch3 on board b2325, 3.60vpp (looks good).",B2325,SIGNAL_INTEGRITY,PASS
LOG03461,B 1913 thermal soak reading: 47.7 C.,B1913,THERMAL,FAIL
LOG03462,unit b8655 5v power check measured 5.11v (passes).,B8655,POWER_RAIL_5V,FAIL
LOG03463,D-9249 +5V supply measured 5.25V.,D9249,POWER_RAIL_5V,FAIL
LOG03464,Unit C-8500: case temp reading 32.6C.,C8500,THERMAL,PASS
LOG03465,D2948 idle current draw measured 94.24mA.,D2948,CURRENT_DRAW,PASS
LOG03466,unit C3779 VDD_12V rail measured 12.79V — out of spec.,C3779,POWER_RAIL_12V,FAIL
LOG03467,D 0935 continuity on J4 measured 3.77Ohm (within spec).,D0935,CONTINUITY,FAIL
LOG03468,"Checked CH2 signal check on unit B9204, 3.32Vpp, line 2.",B9204,SIGNAL_INTEGRITY,FAIL
LOG03469,"Checked current draw at idle on C5951, 83.64mA — checks out.",C5951,CURRENT_DRAW,PASS
LOG03470,board C9634 eye height CH3 measured 3.18Vpp.,C9634,SIGNAL_INTEGRITY,PASS
LOG03471,B 0281 12V rail measured 13.10V (reject).,B0281,POWER_RAIL_12V,FAIL
LOG03472,Unit A-2366: VDD_3V3 rail reading 3.46V — checks out.,A2366,POWER_RAIL_3V3,FAIL
LOG03473,"unit A3306 - thermal soak reading 40.4C (all good), shift B.",A3306,THERMAL,PASS
LOG03474,unit C8406 +12V supply measured 12.33V.,C8406,POWER_RAIL_12V,FAIL
LOG03475,C-6083 thermal reading after burn-in: 75.9 C — no good.,C6083,THERMAL,FAIL
LOG03476,"checked board temp after 10min soak on board d6094, 42.2c — nominal, customer return unit.",D6094,THERMAL,PASS
LOG03477,"Checked VDD_5V rail on B1324, 5.72V (no good), customer return unit.",B1324,POWER_RAIL_5V,FAIL
LOG03478,a-7084 thermal reading after burn-in: 26.3 c.,A7084,THERMAL,FAIL
LOG03479,Unit unit A7240: scope reading CH1 reading 3.28Vpp — looks good.,A7240,SIGNAL_INTEGRITY,PASS
LOG03480,"Checked resistance check J7 on C 8146, 2.81Ohm, good reading, line 2.",C8146,CONTINUITY,PASS
LOG03481,"Checked VDD_5V rail on board D0072, 4.27V (doesn't look right), second attempt.",D0072,POWER_RAIL_5V,FAIL
LOG03482,d 3697 board temp after 10min soak: 39.5 c (checks out).,D3697,THERMAL,PASS
LOG03483,C-8693 3.3V rail: 3.45 V (within spec).,C8693,POWER_RAIL_3V3,FAIL
LOG03484,"checked vdd_3v3 rail on c 1999, 3.26v.",C1999,POWER_RAIL_3V3,PASS
LOG03485,Unit board B5334: idle current draw reading 100.76mA.,B5334,CURRENT_DRAW,PASS
LOG03486,unit C6944 CH1 signal check measured 3.17Vpp — all good.,C6944,SIGNAL_INTEGRITY,PASS
LOG03487,"unit B4984 VDD_5V rail measured 5.01V, passes.",B4984,POWER_RAIL_5V,PASS
LOG03488,Unit B0003: thermal soak reading reading 51.2C — passes.,B0003,THERMAL,PASS
LOG03489,"board D3745 quiescent current: 97.33 mA, within spec.",D3745,CURRENT_DRAW,PASS
LOG03490,"board A4655 - VDD_5V rail 5.09V, per ECO-114.",A4655,POWER_RAIL_5V,FAIL
LOG03491,a 0430 12v power check measured 12.38v (looks good).,A0430,POWER_RAIL_12V,FAIL
LOG03492,Unit board D5564: 12V rail reading 12.30V (checks out).,D5564,POWER_RAIL_12V,PASS
LOG03493,"Checked 12V rail on B-4181, 12.15V, OK, after reflow.",B4181,POWER_RAIL_12V,PASS
LOG03494,Unit board B1607: quiescent current reading 198.59mA — failed.,B1607,CURRENT_DRAW,FAIL
LOG03495,B 4845 12v power check: 11.90 V — checks out.,B4845,POWER_RAIL_12V,PASS
LOG03496,A 6532 scope reading CH2: 3.17 Vpp — checks out.,A6532,SIGNAL_INTEGRITY,PASS
LOG03497,"Checked quiescent current on board A9073, 66.71mA, unit was reworked yesterday.",A9073,CURRENT_DRAW,PASS
LOG03498,"Checked +12V supply on D-7973, 12.53V, all good, line 2.",D7973,POWER_RAIL_12V,PASS
LOG03499,"D9204 - scope reading CH1 3.25Vpp, retest after rework.",D9204,SIGNAL_INTEGRITY,PASS
LOG03500,board C4569 thermal soak reading measured 63.4C.,C4569,THERMAL,PASS
LOG03501,"board B1937 - +12V supply 13.14V — reject, second attempt.",B1937,POWER_RAIL_12V,FAIL
LOG03502,"board d8563 12v rail measured 11.34v, failed.",D8563,POWER_RAIL_12V,FAIL
LOG03503,Unit unit A1092: 12v power check reading 10.84V — flagged for rework.,A1092,POWER_RAIL_12V,FAIL
LOG03504,C 8372 5V rail measured 4.44V.,C8372,POWER_RAIL_5V,FAIL
LOG03505,C-1975 RESET continuity measured 7.49Ohm.,C1975,CONTINUITY,FAIL
LOG03506,b 2897 scope reading ch2: 2.94 vpp — checks out.,B2897,SIGNAL_INTEGRITY,FAIL
LOG03507,"Unit D 0721: 3.3V rail reading 3.23V, good reading.",D0721,POWER_RAIL_3V3,FAIL
LOG03508,"Checked current draw at idle on board A9865, 15.28mA, per ECO-114.",A9865,CURRENT_DRAW,FAIL
LOG03509,Unit A 0543: 5v power check reading 4.64V.,A0543,POWER_RAIL_5V,PASS
LOG03510,"checked current draw at idle on board a3367, 77.10ma (passes), per eco-114.",A3367,CURRENT_DRAW,FAIL
LOG03511,Unit D8790: current draw at idle reading 94.92mA.,D8790,CURRENT_DRAW,PASS
LOG03512,board D9918 signal amplitude CH2 measured 3.24Vpp.,D9918,SIGNAL_INTEGRITY,PASS
LOG03513,board a3796 thermal reading after burn-in measured 73.4c.,A3796,THERMAL,FAIL
LOG03514,A7592 5v power check measured 5.46V.,A7592,POWER_RAIL_5V,FAIL
LOG03515,"Checked 5v power check on B 4983, 5.09V (passes), shift B.",B4983,POWER_RAIL_5V,FAIL
LOG03516,"unit D6339 - 3v3 supply 3.33V, customer return unit.",D6339,POWER_RAIL_3V3,PASS
LOG03517,"Checked J12 continuity on unit C5536, 0.00Ohm, customer return unit.",C5536,CONTINUITY,PASS
LOG03518,Unit B-6058: VDD_12V rail reading 13.15V.,B6058,POWER_RAIL_12V,FAIL
LOG03519,"Checked 12v power check on board C4770, 10.93V, second attempt.",C4770,POWER_RAIL_12V,FAIL
LOG03520,"B9696 - cont check J4 6.11Ohm, line 2.",B9696,CONTINUITY,FAIL
LOG03521,A3520 signal amplitude CH2: 2.37 Vpp.,A3520,SIGNAL_INTEGRITY,FAIL
LOG03522,unit D5451 quiescent current measured 50.00mA.,D5451,CURRENT_DRAW,FAIL
LOG03523,"Checked VDD_5V rail on unit D8685, 4.75V, retest after rework.",D8685,POWER_RAIL_5V,PASS
LOG03524,unit B1350 12V rail: 11.93 V (passes).,B1350,POWER_RAIL_12V,PASS
LOG03525,Unit board A9497: scope reading CH3 reading 3.90Vpp.,A9497,SIGNAL_INTEGRITY,FAIL
LOG03526,unit D6614 3.3v power check measured 3.51V (reject).,D6614,POWER_RAIL_3V3,PASS
LOG03527,Unit B 4789: resistance check J4 reading 1.42Ohm — all good.,B4789,CONTINUITY,PASS
LOG03528,board B3240 resistance check EN_LINE measured 1.59Ohm.,B3240,CONTINUITY,FAIL
LOG03529,"unit c9171 - vdd_12v rail 12.67v, failed, line 2.",C9171,POWER_RAIL_12V,FAIL
LOG03530,"D9446 - scope reading CH2 3.73Vpp (no good), shift B.",D9446,SIGNAL_INTEGRITY,FAIL
LOG03531,D-7835 case temp: 25.0 C.,D7835,THERMAL,PASS
LOG03532,Unit A-1792: scope reading CH1 reading 3.34Vpp — looks good.,A1792,SIGNAL_INTEGRITY,FAIL
LOG03533,A 9641 J7 continuity: 5.00 Ohm (checks out).,A9641,CONTINUITY,FAIL
LOG03534,unit D0197 VDD_12V rail: 11.40 V — good reading.,D0197,POWER_RAIL_12V,FAIL
LOG03535,"D 1420 +12V supply measured 12.86V, bad reading.",D1420,POWER_RAIL_12V,PASS
LOG03536,C-8898 12V rail measured 11.79V — OK.,C8898,POWER_RAIL_12V,PASS
LOG03537,"Checked 12v power check on board C5018, 12.00V (checks out), unit was reworked yesterday.",C5018,POWER_RAIL_12V,PASS
LOG03538,"Unit C 3722: board temp after 10min soak reading 41.7C, all good.",C3722,THERMAL,PASS
LOG03539,A-3480 3v3 supply measured 3.33V.,A3480,POWER_RAIL_3V3,PASS
LOG03540,Unit board B6643: 5v power check reading 4.75V — within spec.,B6643,POWER_RAIL_5V,PASS
LOG03541,"Checked VDD_12V rail on A 0455, 11.87V, within spec, customer return unit.",A0455,POWER_RAIL_12V,PASS
LOG03542,"A5317 - 3.3v power check 3.13V (OK), after reflow.",A5317,POWER_RAIL_3V3,PASS
LOG03543,D 0133 thermal soak reading measured 52.5C (looks good).,D0133,THERMAL,FAIL
LOG03544,Unit C7909: VDD_5V rail reading 5.58V.,C7909,POWER_RAIL_5V,FAIL
LOG03545,C 1787 resistance check J7 measured 0.54Ohm.,C1787,CONTINUITY,PASS
LOG03546,board D2174 resistance check J12 measured 7.64Ohm (reject).,D2174,CONTINUITY,FAIL
LOG03547,A 7640 scope reading CH4: 3.55 Vpp.,A7640,SIGNAL_INTEGRITY,FAIL
LOG03548,Unit unit B2317: 3v3 supply reading 2.81V — out of spec.,B2317,POWER_RAIL_3V3,FAIL
LOG03549,Unit B 4045: CH3 signal check reading 3.26Vpp (checks out).,B4045,SIGNAL_INTEGRITY,PASS
LOG03550,"unit d4646 - idle current draw 98.16ma, second attempt.",D4646,CURRENT_DRAW,PASS
LOG03551,A-2053 idle current draw: 60.41 mA.,A2053,CURRENT_DRAW,PASS
LOG03552,B7299 standby current: 126.13 mA.,B7299,CURRENT_DRAW,PASS
LOG03553,board b1459 +5v supply measured 5.73v.,B1459,POWER_RAIL_5V,FAIL
LOG03554,"Checked case temp on A-7588, 4.2C — out of spec, shift B.",A7588,THERMAL,FAIL
LOG03555,A-2550 standby current: 56.92 mA (checks out).,A2550,CURRENT_DRAW,FAIL
LOG03556,D0113 quiescent current: 159.39 mA.,D0113,CURRENT_DRAW,PASS
LOG03557,"Checked +12V supply on C 8135, 11.83V, line 2.",C8135,POWER_RAIL_12V,PASS
LOG03558,unit B8230 quiescent current measured 185.84mA (flagged for rework).,B8230,CURRENT_DRAW,FAIL
LOG03559,"Checked quiescent current on A-4697, -6.65mA, after reflow.",A4697,CURRENT_DRAW,FAIL
LOG03560,"unit c1556 - continuity on j12 7.98ohm, out of spec, shift b.",C1556,CONTINUITY,FAIL
LOG03561,"Checked standby current on board A2466, 172.83mA, second attempt.",A2466,CURRENT_DRAW,PASS
LOG03562,"checked +3.3v rail on d-4498, 3.34v, within spec, customer return unit.",D4498,POWER_RAIL_3V3,PASS
LOG03563,B-7713 5V rail: 4.85 V.,B7713,POWER_RAIL_5V,FAIL
LOG03564,unit a 0149: eye height ch3 reading 2.93vpp (checks out).,A0149,SIGNAL_INTEGRITY,FAIL
LOG03565,unit board d6686: vdd_5v rail reading 4.75v (ok).,D6686,POWER_RAIL_5V,FAIL
LOG03566,board a2668 resistance check en_line: 6.15 ohm (bad reading).,A2668,CONTINUITY,PASS
